message,label,id
Hmm .. Bits and pieces lol ... *sighs* ...,ham,617
Hey. You got any mail?,ham,619
"Sorry light turned green, I meant another friend wanted  &lt;",ham,620
Thanks for yesterday sir. You have been wonderful. Hope you enjoyed the burial. MojiBiola,ham,621
Hi mate its RV did u hav a nice hol just a message 3 say hello coz haven’t sent u 1 in ages started driving so stay off roads!RVx,ham,623
Surely result will offer:),ham,625
Good Morning my Dear........... Have a great &amp; successful day.,ham,626
"Sir, I have been late in paying rent for the past few months and had to pay a $ &lt;",ham,628
I luv u soo much u don’t understand how special u r 2 me ring u 2morrow luv u xxx,ham,631
K.k:)when are you going?,ham,633
Meanwhile in the shit suite: xavier decided to give us  &lt;,ham,634
I am in office:)whats the matter..msg me now.i will call you at break:).,ham,635
U reach orchard already? U wan 2 go buy tickets first?,ham,636
"I am real, baby! I want to bring out your inner tigress...",ham,637
No da if you run that it activate the full version da.,ham,638
Going to take your babe out ?,ham,641
Hai ana tomarrow am coming on morning.  &lt;DECIMAL&gt;  ill be there in sathy then we ll go to RTO office. Reply me after came to home.,ham,642
Spoons it is then okay?,ham,643
Did he just say somebody is named tampa,ham,644
In work now. Going have in few min.,ham,645
Your brother is a genius,ham,646
Did u find out what time the bus is at coz i need to sort some stuff out.,ham,647
Dude ive been seeing a lotta corvettes lately,ham,648
"Well am officially in a philosophical hole, so if u wanna call am at home ready to be saved!",ham,653
Its going good...no problem..but still need little experience to understand american customer voice...,ham,654
Talk With Yourself Atleast Once In A Day...!!! Otherwise You Will Miss Your Best FRIEND In This WORLD...!!! -Shakespeare- SHESIL  &lt;,ham,655
Are you in castor? You need to see something,ham,657
I love to give massages. I use lots of baby oil... What is your fave position?,ham,662
Dude we should go sup again,ham,663
Yoyyooo u know how to change permissions for a drive in mac. My usb flash drive,ham,664
I like to talk pa but am not able to. I dont know y.,ham,666
You unbelievable faglord,ham,667
Wife.how she knew the time of murder exactly,ham,668
Why do you ask princess?,ham,669
I am great princess! What are you thinking about me? :),ham,670
Nutter. Cutter. Ctter. Cttergg. Cttargg. Ctargg. Ctagg. ie you,ham,671
Superb Thought- 'Be grateful that u dont have everything u want. That means u still have an opportunity to be happier tomorrow than u are today.':-),ham,672
Hope you are having a good week. Just checking in,ham,673
Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.,ham,675
How is it possible to teach you. And where.,ham,676
"I wonder if your phone battery went dead ? I had to tell you, I love you babe",ham,677
I.ll give her once i have it. Plus she said grinule greet you whenever we speak,ham,679
I am sorry it hurt you.,ham,682
Ok lor but not too early. Me still having project meeting now.,ham,683
"Call me da, i am waiting for your call.",ham,684
Was actually about to send you a reminder today. Have a wonderful weekend,ham,686
"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don't know that Iam addicted to my sweet Friends..!! BSLVYL",ham,687
Hey you gave them your photo when you registered for driving ah? Tmr wanna meet at yck?,ham,688
Dont talk to him ever ok its my word.,ham,689
When u wana see it then,ham,690
It shall be fine. I have avalarr now. Will hollalater,ham,691
Actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com,ham,692
"K, wait chikku..il send aftr  &lt;",ham,693
K:)i will give my kvb acc details:),ham,694
Oh all have to come ah?,ham,695
Congratulations ore mo owo re wa. Enjoy it and i wish you many happy moments to and fro wherever you go,ham,697
So do you have samus shoulders yet,ham,698
Then dun wear jeans lor...,ham,700
"Since when, which side, any fever, any vomitin.",ham,701
K:)k.are you in college?,ham,702
Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.,ham,704
Theyre doing it to lots of places. Only hospitals and medical places are safe.,ham,705
"I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones",ham,707
I cant wait to see you! How were the photos were useful? :),ham,708
Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging,ham,710
Chk in ur belovd ms dict,ham,711
Is that what time you want me to come?,ham,712
Shb b ok lor... Thanx...,ham,713
Beautiful Truth against Gravity.. Read carefully: 'Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..' GOOD NIGHT,ham,714
Welp apparently he retired,ham,716
Where @,ham,717
"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",ham,719
Yo chad which gymnastics class do you wanna take? The site says Christians class is full..,ham,720
Are you this much buzy,ham,721
Or better still can you catch her and let ask her if she can sell  &lt;,ham,722
I am not sure about night menu. . . I know only about noon menu,ham,723
"It wont b until 2.15 as trying 2 sort house out, is that ok?",ham,726
"Yar lor he wan 2 go c horse racing today mah, so eat earlier lor. I ate chicken rice. U?",ham,727
"Haha awesome, omw back now then",ham,728
what is your account number?,ham,730
Eh u send wrongly lar...,ham,731
Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya,ham,732
Ok i shall talk to him,ham,733
Dont hesitate. You know this is the second time she has had weakness like that. So keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing,ham,734
Hey you can pay. With salary de. Only  &lt;,ham,735
Another month. I need chocolate weed and alcohol.,ham,736
If he started searching he will get job in few days.he have great potential and talent.,ham,737
Reckon need to be in town by eightish to walk from * carpark.,ham,738
LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP,ham,740
Yo guess what I just dropped,ham,741
"Yun ah.the ubi one say if ü wan call by tomorrow.call 67441233 look for irene.ere only got bus8,22,65,61,66,382. Ubi cres,ubi tech park.6ph for 1st 5wkg days.èn",ham,742
Ugh. Gotta drive back to sd from la. My butt is sore.,ham,743
26th OF JULY,ham,744
Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.,ham,745
Up to ü... Ü wan come then come lor... But i din c any stripes skirt...,ham,746
The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,ham,747
Not a lot has happened here. Feels very quiet. Beth is at her aunts and charlie is working lots. Just me and helen in at the mo. How have you been?,ham,748
Then ü wait 4 me at bus stop aft ur lect lar. If i dun c ü then i go get my car then come back n pick ü.,ham,749
"Aight will do, thanks again for comin out",ham,750
No..but heard abt tat..,ham,751
&lt;,ham,754
Umma. Did she say anything,ham,755
Give me a sec to think think about it,ham,756
"Poyyarikatur,kolathupalayam,unjalur post,erode dis, &lt;",ham,758
"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala",ham,759
Lol I would but my mom would have a fit and tell the whole family how crazy and terrible I am,ham,760
I dunno they close oredi not... Ü v ma fan...,ham,762
Just buy a pizza. Meat lovers or supreme. U get to pick.,ham,763
"Ya, told..she was asking wats matter?",ham,764
"Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!",ham,765
Shall i send that exe to your mail id.,ham,767
We still on for tonight?,ham,772
May i call You later Pls,ham,773
Yes da. Any plm at ur office,ham,774
Are you not around or just still asleep? :V,ham,775
Can not use foreign stamps in this country. Good lecture .,ham,776
HAPPY NEW YEAR MY NO.1 MAN,ham,778
ZOE IT JUST HIT ME 2 IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST 2 CUM 2MOROW LUV U MILLIONS LEKDOG,ham,779
"No my blankets are sufficient, thx",ham,780
"Edison has rightly said, 'A fool can ask more questions than a wise man can answer' Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT:-)",ham,781
They just talking thats it de. They wont any other.,ham,782
Today am going to college so am not able to atten the class.,ham,783
Easy ah?sen got selected means its good..,ham,784
Do 1 thing! Change that sentence into: 'Because i want 2 concentrate in my educational career im leaving here..',ham,787
I walked an hour 2 c u! doesn’t that show I care y wont u believe im serious?,ham,788
Are you available for soiree on June 3rd?,ham,790
Do u noe wat time e place dat sells 4d closes?,ham,791
HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.,ham,793
Then u drive lor.,ham,794
Ard 515 like dat. Y?,ham,795
I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.,ham,797
No my mum went 2 dentist.,ham,800
Once free call me sir. I am waiting for you.,ham,801
Meeting u is my work. . . Tel me when shall i do my work tomorrow,ham,802
Jus finish bathing...,ham,804
Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.,ham,806
Aight ill get on fb in a couple minutes,ham,807
Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.,ham,808
Where can download clear movies. Dvd copies.,ham,809
"Yep, by the pretty sculpture",ham,810
Convey my regards to him,ham,811
Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI,ham,812
You tell what happen dont behave like this to me. Ok no need to say,ham,813
Can u get pic msgs to your phone?,ham,814
Send to someone else :-),ham,815
Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,ham,816
You can never do NOTHING,ham,817
Goodmorning today i am late for  &lt;DECIMAL&gt; min.,ham,819
Please da call me any mistake from my side sorry da. Pls da goto doctor.,ham,821
Where r we meeting?,ham,822
Ryder unsold.now gibbs.,ham,824
NO GIFTS!! You trying to get me to throw myself off a cliff or something?,ham,826
Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.,ham,827
"Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary",ham,828
Black shirt n blue jeans... I thk i c ü...,ham,829
Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.,ham,830
on hen night. Going with a swing,ham,832
"Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*",ham,833
S s..first time..dhoni rocks...,ham,834
Ok ill tell the company,ham,835
"Awesome, think we can get an 8th at usf some time tonight?",ham,836
So that means you still think of teju,ham,837
No no:)this is kallis home ground.amla home town is durban:),ham,838
So lets make it saturday or monday as per convenience.,ham,839
Hey... What time is your driving on fri? We go for evaluation on fri?,ham,840
Cancel cheyyamo?and get some money back?,ham,842
Ok.ok ok..then..whats ur todays plan,ham,844
Good morning princess! How are you?,ham,845
Aiyar sorry lor forgot 2 tell u...,ham,846
Not tonight mate. Catching up on some sleep. This is my new number by the way.,ham,848
