message,domain,id
what vaccinations should i get if i go to nigeria,travel,d16a68c2-08bc-4fca-806a-43a8c242fdc2
have i been sent my w-2 in my email,work,1d714408-f2f4-4f48-ba27-49300a79b4f5
who played ronald weasly,oos,a76135e2-c47e-4f60-a135-0ce985763121
please confirm my reservation at brio for theodore,kitchen_and_dining,048f4277-ba1d-4cf1-b943-f34455b3ec3f
what is the amount of balance i have to pay on my bill,banking,d9598f34-dedc-4747-b3ee-d4e0dee38ab2
i no longer want this phone to sync,meta,dc847018-6646-4003-ae25-fe7162d7786d
can you tell me what name you have for me,meta,894e5c6f-7208-4bd7-a07c-a9ccdca00713
i'd like to hear a joke,small_talk,477af3cf-6a5d-44b7-a485-72dc7cb136c7
what's my total point number on my mastercard,credit_cards,c795de3c-d175-4376-a4dd-b7007d176df0
what interest rate am i getting from sunflower bank,banking,d58a7a42-4008-4157-8adb-9402691b0e12
you need to connect to my phone,meta,48d94a1c-5b03-4906-837c-e73d2c142464
how much in total do i need to pay cox and at&t,banking,91527afe-1835-460d-ad01-9a1adb7edb11
get me articles and pics of different types of household bugs for this area,oos,a1628fc2-467d-4eed-9a17-a40b18201cfb
i want to know the carry on policy for southwest,travel,905c7a66-1c34-4371-94ff-9210a67210f1
does chili's have good reviews,kitchen_and_dining,1a82e852-2c9e-4d09-8dc0-e8d30d64e6e3
cancel my reservation for 3 at carlos jr,kitchen_and_dining,0890e436-3a3a-461b-b95a-a8db995f66f1
can we change your name to lisa,meta,af411ff7-aefb-4986-9d08-501e430a1734
find my next payday,work,ea1c62b3-6fc6-4c03-95d6-d6fccbdd24e8
how do i report a melted credit card,credit_cards,dcb39dfe-2d58-42bb-a21b-d73b016711b6
what jokes do you know,small_talk,7f004525-2c03-4a57-8648-1c3ece730c57
do you know how much i owe on my cable bill,banking,8af298d9-dffb-4169-9304-51d1e8c2187e
i want you to be in whisper mode now because i am in the library,meta,3a1d958c-2490-4565-a3cc-7a6629d6c6af
would you explain the meaning of life,small_talk,d18818bc-4e7f-41b9-b767-aa5df42972ed
play some music,home,63a7ef85-16a4-4add-a49f-1bc23a1cfa51
"who you work for, please",small_talk,c733cc6d-d6e7-4e31-9410-3c4d583bc6ba
can i get a higher credit limit on my amex card,credit_cards,0a959496-90af-4496-a967-4801e900d56f
can you switch to the female voice,meta,acd1170a-6706-4084-b616-577fed7e5d4f
call my bank and ask them why my account is frozen,banking,b999372f-44e4-4a86-978a-8824935923dc
what kind of questions can i ask you,small_talk,9324cd01-429e-482a-9fc3-392312e5a6fd
what's the exchange rate between dollars and pesos,travel,0b5cb83d-60e6-46d1-a8c1-f7bbf0d66361
how do i find information about my credit score,credit_cards,4b05f6bc-ab81-4e39-ac60-3200abc41e07
i didn't catch that say it again,meta,5bb70ac2-872b-4b53-868c-24c71c64dfbe
how do i change the speed of your voice,meta,ae978203-0caf-439a-9b1c-6a8a81de58bf
please start the song penny lane,home,018bdd77-c1bf-4b72-858d-228aa67fb31e
prioritize to the settings you started with,meta,c21c4bb1-7342-4a18-b130-88480c19cd55
where should i book my next trip,travel,44553871-de68-43e8-8923-2df2c393dc2d
in o'hare lost luggage on flight america airlines,travel,209176bc-6a34-47c0-b853-1ee2664708f2
put film on my shopping list,home,b5af5111-9990-488c-87f4-b4a4a10db2b3
can you help me set up direct deposit,work,8174ffb5-c556-4cc1-8674-c2c211559ba8
what's the nutritional information for steak,kitchen_and_dining,d465616e-df4e-4e77-b439-9b0dacffe198
"book a hotel in pa, harrisburg for the 10th to 15th",travel,7ba2dbb9-58f8-450f-9c82-d994d25fca3f
i am traveling to paris soon and would like some suggestions of what to do and see,travel,b62a6fea-b88a-4e5b-9066-11f7622e4e30
i must know where to get my w2,work,93bf304c-55e8-4cd5-b39e-6e50d7e21501
that would be false,meta,d30e8ae1-7ab5-45b4-87ee-bb532d8db3bd
start the timer,utility,4c108473-639c-4e0f-9c87-6a8a763c5637
is it possible to apply for a visa card,credit_cards,46266615-0f21-4aa6-94a2-80ee46bb89c7
go to the next song and skip,home,88b837ff-8cd4-4417-a99e-5112de750622
please tell me all items on my todo list,home,0679cc5c-5e86-405f-a784-d08d66d9f1ff
i want you to use whisper voice now,meta,85b5a6a5-76d1-43df-87e3-9936ad06c5a3
i would like to know my car's tire pressure please,auto_and_commute,5bb73649-9eec-4a47-ae39-852a0295946c
what's the apr on my amex card,credit_cards,cd66a5b5-4904-4cb1-8c79-9788a493c896
i need to switch insurance plans,work,3e70e7f8-2385-4cfd-b409-ffaf969b4cae
tell me all updates about my order's status,home,517c7765-03ca-4325-8017-fd2ba8e113ed
about how long should you cook a 10 pound turkey,kitchen_and_dining,69fd552b-821e-41de-99cd-a54612834413
please tell my location to bob,utility,285a167d-a8d6-48d6-82b0-1347be65af15
tell me how to spell anonymous,utility,2e5ef900-bca9-4860-bfcb-5246afccf2f1
when should i change my car oil,auto_and_commute,3b95027c-6405-4359-a575-51e2bbc9cd78
tell me how to change the oil in 2014 odyssey,auto_and_commute,8a6f73e4-843a-4b2d-996f-1e9af8f9fc53
what's the next holiday,work,6149c275-fa4d-49eb-aa95-1671801ce048
what is the apr on my citibank card,credit_cards,f941da48-ce4c-4ef7-8e87-543828385f1b
get connected to my phone,meta,ff4c1441-2eda-4e00-a25e-dcf17366ba70
has there been any changes in the status of my credit card application,credit_cards,26346e92-3394-4cf2-9e03-62e469d95e73
what is the due date of my at&t bill,banking,38ba291e-edd9-438c-98c1-5d295f82fb49
i need information regarding the procedure to cash in my rewards for my citibank card,credit_cards,c11de25e-992e-4b3b-a552-917e6df0ebb0
that's completely false,meta,41d3c7b0-9888-4f85-b8d3-75273b5e47eb
i think my luggage is lost,travel,6746370c-d6c0-4c9c-b9b1-ef4e8e664bae
give adam my gps coordinates,utility,6e5d040b-23e9-470b-8881-d557f8e75f7a
can you tell where my package is,home,b56fae01-bda4-49a9-814e-bc96631f4c82
let me see the list of tranaction on my discovery credit card,banking,3d43a92e-49aa-42c0-9063-5dc25dddfc5f
where do i find the routing number for bank of america,banking,16a377b0-9ec9-4a42-83dc-09d6e1419bb8
i can not thank you enough,small_talk,ee1a5abf-54c2-4113-b8df-2297026fba96
i want a coin flipped,utility,1279aaed-42c3-4386-b178-03fa516bff0f
change my pin to 1234 on account ending with digits 4994,banking,08e0271d-c21c-47ec-8aad-f7351d7b62b9
show me the channel guide,oos,2a013aef-932d-4858-97df-69b4654202fd
of course,meta,33e6eb81-2f4e-4cdc-b98e-301f939672fa
what's the required fuel type for my car,auto_and_commute,5971ffa1-1efb-409a-ae8c-8439ce063e97
i have how many vacation days saved up,work,60ba4d40-2d39-4ae0-857a-b7258047ff73
who are you working for,small_talk,cb7f2293-bece-4d3d-91fa-97dce854d536
vacation request please,work,b38f6673-0d7f-4060-839e-e1e0f23c8747
tell me fun facts on science topics,small_talk,03fe85c8-b8b8-4c23-9c88-d9c7030f7cbb
i'd like to buy a lamp online,home,b8e72e95-69e6-4a88-b1d2-b2ee6bada8d0
"can you give me some fun suggestions for tourists to check out in las vegas, please",travel,d28d4b87-5009-4478-a5f1-981a9c6e0cf0
who do i need to contact to ask for a credit limit increase on my discover card,credit_cards,ccb4a1f5-1214-4fee-b8f5-33ac8d83af8b
i'd like you to tell me a joke,small_talk,f498f168-2fe1-453a-b1b7-f4a956a81437
i need you to tell me the credit limit for my republic bank card,credit_cards,8ba98a74-dc58-4fdb-bdff-3d38a1041def
can you remind me to mop later by putting it on my to do list today,home,90122589-b40d-4381-8aff-105785a88c08
how low is my gas tank,auto_and_commute,15d15bde-5369-4f00-b182-c28e7ac0c2ae
transfer $100 from my checking to saving account,banking,c91a2ae3-f3c1-4d63-9fe3-c1a21368fb9e
what's the conversion rate of 100 dollars to euros,travel,487604e0-7d1c-45e3-b525-893b2d5395d2
i want you to send a text message for me,utility,65cd679b-1289-4c08-b978-1b422077bc35
i need an uber to class tonight on the mainline campus,auto_and_commute,a86e5f99-e0e3-4718-bbe2-ba462d58f653
can you tell me how much cash i have,banking,2aa4d59d-d120-4f36-a791-ab7c6bad7828
i need to know more about my health plan,work,093bdf3b-9d44-4b5a-b1b3-77ff32ee897c
what's the due date for the credit card,banking,60aebf07-d905-46df-85d3-f87cb3144735
tell me what type of gas this car uses,auto_and_commute,d798964f-cfea-41c4-89bf-29dbe766561f
how much do i owe the irs,work,4e4f5f38-df28-41cd-8319-0cce2f64d29b
what is the interest rate on my money market account,banking,8d536ce0-5cd1-4675-a89a-81f3b24e3868
when will my payment be deposited,work,6657350b-0fa1-4dad-9d29-3d46fa787608
can i have the expiration date for my capital one card,credit_cards,dd3db61e-e83a-4e49-8b35-b484e5668267
"according to my fitness tracker, how many push ups have i done today",oos,ff6f6814-58fd-4a6a-9b9c-60e4f815271b
how much is 1 share of aapl,oos,43d50ff9-8e8a-4ad7-a120-b93e1e551dc0
i need for you to skip this song,home,8b4436db-2540-449a-870a-91b40c497cbb
when will we begin to board my scheduled flight,travel,d004b5c9-3ed7-4063-92f2-d3777d5fbdae
i would like to jump start my car,auto_and_commute,c88a4390-3bd1-478a-9f6b-9585a40a00bd
i want to know what my recent transaction was,banking,ca8b4841-1675-4101-bb9d-2379f613a636
what gas does this car need,auto_and_commute,8cd93ed1-a8c2-445c-94b1-6bc0862c5e5f
"what is the correct spelling of the word comity, since i do not know",utility,f833138d-3964-4f86-8362-a30a9ec1e314
"great talk, take it easy",small_talk,6c2b82e6-d80d-405c-b802-b828a162e123
where should i eat tonight,kitchen_and_dining,7280950c-a4c9-42f6-9df0-f2cae6fa8abf
will you include kleenex on my list for shopping please,home,25852de0-0a6b-4ff5-9d6f-4ae27cba5ede
good bye then,small_talk,9340021c-0d35-4ad5-ae10-3d0888ae0903
do i have peanuts on my shopping list if not please add it,home,a74deeff-2e81-4611-a6dc-d14f3058452f
i need to get a hotel room that is big enough for eleven people from march 10th to the 15th in phoenix,travel,d3ec45c0-bc7f-47bc-8800-b0e35a4ebdcb
"never mind, cancel that",meta,36226e6b-2ce4-4b46-bc0a-d4f70798f282
turn to the voice of the woman,meta,c6535cea-1d11-46b3-96ac-4116d42674af
is it possible to set a timer,utility,40c311d5-8499-49db-949b-465b1beabe17
is it possible to have a higher limit on my visa,credit_cards,0abee026-6e44-41bd-add9-f332da9f16c2
does gramercy tavern in new york accept reservations,kitchen_and_dining,4811799f-2c74-47eb-ac19-8b79446ccb39
yes that is correct,meta,d679cb4f-ef26-4583-b7a4-73b2d4ee18fa
look up easy to follow recipes for beef ribs,kitchen_and_dining,af54c5db-ee0a-46a0-9213-28ac009f2c11
tell me what my day looks like today in terms of meetings,work,57ecf291-8839-41a2-91e7-f6066fe94af6
tell me the gasoline type for this car,auto_and_commute,d7da0bfb-e71d-442f-83f5-1fbe948c4aa7
can i ask your name,small_talk,02ece118-3408-4c0b-be98-ecbdb9d603cf
have i spent a lot on food recently,banking,fc39a07a-63a4-4fed-98f8-8cf43f1ff4ef
i need to get to the staples center; can you call me an uber,auto_and_commute,41a1a932-ce4c-49d1-8e91-6213f464d746
look up the email address of the local police,oos,3f9187c5-fc46-4dea-a648-62ac13c2de09
what shots are required to go out of the country,travel,de9c33f6-b3b5-456d-9c52-d1aace7f4b91
what does my shopping list contain,home,2c661d8b-4579-4eb4-85aa-58d6174d390c
i'm going to mexico; do i need an international via,travel,02ec1ea4-5bc1-4723-be18-0e4e82730d14
i want to hear an interesting fact about dinosaurs,small_talk,d5acf3d7-11d0-46aa-85f5-6e4417e25e3d
i would like to try and confirm that i have a reservation at macaroni grill for silva,kitchen_and_dining,1fba0990-db47-4a5c-aaf7-6e403157a3b4
find out what the word abrogate means for me,utility,a42a783b-513e-44c6-a4a7-02759e3a75e9
how much will my state taxes be,work,ebdf43fc-108a-44e9-8542-e35dac684bf1
in australia what outlet type do they use,travel,f660daeb-024c-4f3c-a4e7-e5622a83ea64
does the shopping list have apples on it,home,6579e05c-915b-4922-a5af-700f080588a8
have you the time,utility,3dbab4bc-c555-49e5-8755-6057eb182b03
tell me the exchange rate between here and country b,travel,a47983fc-0b2e-4d16-baee-80432da29f95
would you like to tell me a joke,small_talk,3f3cece6-1772-4cf2-b02b-6eff453aa692
can you tell me a fun fact regarding cars,small_talk,254610e5-7e1e-487b-ae5e-f2a109a8352a
change the ai name to a new one,meta,f2f2a2c5-973e-424b-871e-330c8d052a58
i want to see the nutritional content of the hamburger,kitchen_and_dining,5d1c504d-7c92-4230-9b77-98fad7e0f999
please put this song on my moody monday playlist,home,2de64ca4-4ad3-4e79-a496-bcbb2b41a94f
how do i set the alarm,utility,f01d5d3f-7e69-409e-8b30-c1ec94ee1e52
cancel my reservation for chris at jp field's,kitchen_and_dining,4389af72-3af8-4e23-a327-5910e09c9533
i wanna add this song to my rock playlist,home,dcbc4a6c-b1d1-4310-a623-72a4cba6a5f3
can you make me a reservation for 4 pm on the 22nd at ruth's,kitchen_and_dining,4c0b5492-16ff-405e-866f-18503c0c0754
are there any new travel warnings for the us,travel,6e3570cd-3599-4fa8-82fc-510239115a29
"i don't like this song, can skip it",home,4c8b16fd-dc73-480a-bb4d-f62e1f0ef009
what name do you call me,meta,ee68a1f5-5029-48c4-b763-25d686d0b872
undo this process,meta,c9c94a5b-a73e-4a4c-8f11-934c6aa7008f
is my oil change coming up soon,auto_and_commute,87ae8de3-2af3-4111-85be-b6ba447a2370
notify me how many days off i have used so far,work,bb36b4cb-f1c0-415a-974d-3a1610610d95
"when i am in spain using my cmaden card, is there any transaction fee",credit_cards,72fc684d-2800-4705-82d3-14f99df9ca2c
i didn't get your name,small_talk,71807b8f-d77a-4b5b-9741-00c6ef3e0dfb
what is the timezone for new york,travel,0151f850-cb0b-4788-ad76-d354534a5a75
please increase the volume to 4 please,meta,3d00805a-5afc-4f5d-a4cc-aaea7eb4151d
what are you programmed to do for me,small_talk,e9ade18d-392c-4f41-bc6d-57ffd7623e6d
when do i get my next day off,work,85537bf3-a7d7-48a0-bdfe-0c913ded1dce
change settings to how they were originally,meta,b56a816b-06fa-442e-946e-99c6f254612f
what oil do i need for my honda crv and how do i change it,auto_and_commute,112e389f-0d9b-46ef-97a5-46fc50ea1446
give tom my location,utility,40ea8dd7-4c67-40d3-8f89-dfdd7e438dd0
will my 401k rollover,work,211c6b18-bbe0-43cb-8912-5a4709142efb
what's the mpg for the car when it's on the highway,auto_and_commute,392542bb-91ba-4e80-875b-90ebf71ec1a2
where else do you work,small_talk,c1e856b4-c016-4c98-937d-778048e7f975
what are some funny jokes,small_talk,35b09faf-f110-4b81-a168-d0220b17ba96
go ahead and disconnect from my phone,meta,21b05295-a9bb-43d3-92e9-eebce9f359e4
i need anyone who can help me pay my electric bill,banking,b7fb25e5-9fe1-4f87-a922-f9829e25119a
i want to hear the female voice from now on,meta,0a7e50e5-5b98-4ec2-848c-341bdf9f88e9
repeat the question,meta,3d651b96-bce6-47e4-94dd-e7b7c5db544f
has the school my kids go to been in the news for any reason,oos,f03470ab-6e77-4a67-abb6-1b4b502e2a61
does my card charge if i use it in china,credit_cards,bc2d2855-f90d-4dc6-a705-acda193e9237
how much am i paying from my income in taxes,work,e48c55c9-0c73-4bdb-8316-77cb12c624bc
how do you get red wine out of the carpet,oos,6442f84c-9fda-4dc2-8328-f559d5991876
what types of things can i ask the ai,small_talk,6effddd9-3a0e-47fb-b8c0-1b0418d1a039
"i'm going to canada soon, do i need a visa",travel,99529892-1fdb-4b8f-bd8d-085e3d1d4dd9
meaning of life is,small_talk,b12bcd0a-a0be-44f6-bf5c-659a76d84829
how many nutrients are there in a bowl of cereal,kitchen_and_dining,9ee213d9-e215-4b8c-91cf-fb7c2430ecbf
raise the volume,meta,ac79680c-bf23-4047-a3a1-4218022aefeb
how good are the ratings for chic-fil-a,kitchen_and_dining,b5806992-ca04-4d47-8bab-5cb98b45e31c
where did you grow up,small_talk,6ec72266-5ef4-4211-aa45-d82772b1e9cc
i want an alarm set,utility,610c2f4b-ef56-4a61-9e70-b45a51767f8b
i need to know the name of my current location for the tow truck,auto_and_commute,ae72baf2-fd10-4674-8941-1a6d12bdad17
i am a bit panicked because my luggage seems to have gone missing,travel,5674633a-7e87-4f4f-9d6c-93c59da5e0f0
i advise you to quit talking,meta,efc36e0f-c81c-4551-85bf-a560b8581bca
what is the expiration date on my chase card,credit_cards,fdc9ec29-dae0-4fc3-94dd-2d4a8fe3e1b2
send 1200 dollars between usaa and navy federal accounts,banking,b0dfe366-8c99-4f65-afa2-7a0d15adf2b0
"someone is charging my card for playstations, and it's not me! what do i do!",banking,82f29e41-434f-4714-9595-73461d4737b0
can you not talk so fast,meta,4ec3d943-58c7-45df-9356-d8f10fcc2f64
what was the last check date,work,974f2513-29c8-4bcd-ab6a-b8c35ab2160c
please show me how to apply for a visa card,credit_cards,4d163aca-46e2-4449-9e6a-199732efe94f
what is the point of life,small_talk,e8276a9d-d9be-46cc-89f5-dc7bf8134ac8
please freeze my bank account,banking,914a1456-00f7-4ef7-ad6f-06d6f4588fb0
please share my location with my boss and my lawyer,utility,887d8eb7-93ed-47e0-8905-367b417b1b41
do i have to get shots to travel to iraq,travel,72605b36-0274-402d-9923-82440b55b9ce
"i'd like to report my card as damaged, it's bent",credit_cards,f4a1c55d-9661-4f0a-904c-48604527ea99
are you currently a pet owner,small_talk,23da4eba-aae5-4fd3-9fa0-73dc5c77805e
what does discretionary mean,utility,290546f2-055e-43e5-a82c-ea7ccaef2f78
"flip a coin, you're tails and i'm heads",utility,14d86a97-99df-4931-ad16-5cf89c5584cc
can i take a bus to the grand canyon,auto_and_commute,1c6e76ff-1cea-4773-912f-270b2c9215dd
do you know when our next day off is,work,9d47a52b-cb6b-4117-b4ca-0c2af98550fb
how many miles per gallon does this car get on the highway,auto_and_commute,8e50176b-6ed0-4522-a4b7-d97b047e56d1
